"id","id_toko","status","nama_pt","link_pdf_gabungan","link_pdf_non_sbo","link_pdf_rekapitulasi","logo","email_pembuat","pemberi_persetujuan_direktur","waktu_persetujuan_direktur","pemberi_persetujuan_koordinator","waktu_persetujuan_koordinator","pemberi_persetujuan_manager","waktu_persetujuan_manager","alasan_penolakan","durasi_pekerjaan","kategori_lokasi","luas_bangunan","luas_terbangun","luas_area_terbuka","luas_area_parkir","luas_area_sales","luas_gudang","grand_total","grand_total_non_sbo","grand_total_final","created_at","link_pdf_sph","waktu_penolakan","no_sph","no_polis","berlaku_polis","file_asuransi","ditolak_oleh"
2148,1400,Disetujui,CV SUMBER REJEKI,https://drive.google.com/file/d/1kOsMTyLlmwOhK6saWuaYU4USEl6rtUJb/view?usp=drivesdk,https://drive.google.com/file/d/1d2h9X4cmDH9C1wIuhy1ZFo8GS_4T51Fo/view?usp=drivesdk,https://drive.google.com/file/d/19oCD91O9Kc-pCx-WmP-A-zlZS_jWfufb/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1-cioq6mBXn7zzKlUTyf2OzwRezB73whp,sumberrejekicv524@gmail.com,sumberrejekicv524@gmail.com,2026-05-04 14:11:46.133,arif.d.haryadi@sat.co.id,2026-05-04 14:29:55.324,solihin.kusnan@sat.co.id,2026-05-04 15:59:34.917,,"35",NON RUKO,"327.6","408.38","161.55","161.55","143.13","90.85","597305210","597305210","663003000",2026-05-04 14:04:48.420,https://drive.google.com/file/d/184Nk6P76En-aaA56k_cIwesiTvPC-KE-/view?usp=drivesdk,,,AR2511G3-351100014-PP,"2026-11-04",https://drive.google.com/uc?export=download&id=1O3uG4EYaJh1297k3yu4Pv60mrnLezG6b,
2149,1401,Disetujui,CV SUMBER REJEKI,https://drive.google.com/file/d/1WCfBwTw-W0r5FF2xQflCiGUlcmYPVTlJ/view?usp=drivesdk,https://drive.google.com/file/d/1Z4DHwLCezyiQZkubpX1uvexkQFUxajX8/view?usp=drivesdk,https://drive.google.com/file/d/14bb0RFXBfq2qSALRyxfG8MXBz1MH_E07/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1eSkNBCKJH8O-cHpCXKTSwtg6WQq7BpH3,sumberrejekicv524@gmail.com,sumberrejekicv524@gmail.com,2026-05-04 14:12:07.775,arif.d.haryadi@sat.co.id,2026-05-04 14:29:48.882,solihin.kusnan@sat.co.id,2026-05-04 15:58:48.857,,"35",NON RUKO,"327.6","408.38","161.55","161.55","143.13","90.85","31306500","31306500","34743000",2026-05-04 14:10:57.349,https://drive.google.com/file/d/1atFMp2Bx5PdEVza1-nqpKHnaMkPijPNQ/view?usp=drivesdk,,,AR2511G3-351100014-PP,"2026-11-04",https://drive.google.com/uc?export=download&id=1W0nC-hXU6JSnneGvw293SLOrya7XfPYG,
2150,1402,Ditolak oleh Koordinator,,https://drive.google.com/file/d/12Ys96F599h0HgT4hAVlwgrdnFhL8-GvO/view?usp=drivesdk,https://drive.google.com/file/d/1hcipWMSrvc5M0f773xH5Bhw16cEYXQpQ/view?usp=drivesdk,https://drive.google.com/file/d/1eI-erv-lYkL7CvlIM6mYE15mJZGClttk/view?usp=drivesdk,,wedyakarya.malang@gmail.com,,,,,,,,,,"272.86","346.69","147.65","121.93","136.09","48.92","458168779","458168779","508557600",,,,,,,,
2151,1403,Disetujui,,https://drive.google.com/file/d/16wEnCLoXqFKwIkLEYhrgw8hUs922gwZv/view?usp=drivesdk,https://drive.google.com/file/d/1Jx76kDzeLJMPodMiymyMkjSz7rTGNm6H/view?usp=drivesdk,https://drive.google.com/file/d/1WxUKBXLEw2bnS6TAlcGHuoWGz576pDgB/view?usp=drivesdk,,cv.techno.artha.utama@gmail.com,,,Deden.Kurniawan@sat.co.id,2026-04-21 12:15:40.974,teguh.santoso@sat.co.id,2026-04-22 09:47:14.304,,"30",Non Ruko,"214.22","272.25","116.05","98.68","106.21","48.74","9883000","9883000","10966800",,,,,,,,
2144,1396,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1hKNkquY_7mlxp18Cn0rp1kJkFjVXe51u/view?usp=drivesdk,https://drive.google.com/file/d/12Dv4GEhv7t_vO0Qw-p26_yow6tsfC-YO/view?usp=drivesdk,https://drive.google.com/file/d/18zd-67K4OIol50MbabOKbeCymCDW1u5B/view?usp=drivesdk,,cvmutiarabirojasa11@gmail.com,,,,,,,,"20",Ruko,"460.15","546.61","172.91","84.34","127.96","43.35","12129150","12129150","13453200",,,,,,,,
2153,1405,Disetujui,,https://drive.google.com/file/d/1-LpQ3-AXkEWnbw_bHcACX8HLEDA5j6IW/view?usp=drivesdk,https://drive.google.com/file/d/1iWRyrp20UuvbbKZ0AZ8s-foXbieUr7cH/view?usp=drivesdk,https://drive.google.com/file/d/1OSMQ5fuoAtHDKCNx83B1AP_3FG5WI_6p/view?usp=drivesdk,,cv.techno.artha.utama@gmail.com,,,Deden.Kurniawan@sat.co.id,2026-04-21 12:18:09.299,teguh.santoso@sat.co.id,2026-04-22 09:45:49.898,,"30",Non Ruko,"214.22","219.72",,"98.68","106.21","48.74","32398000","32398000","35952900",,,,,,,,
2154,1406,Disetujui,,https://drive.google.com/file/d/1LGG099MYkFC4thraK6ooxYrhEpyLcpq_/view?usp=drivesdk,https://drive.google.com/file/d/1kzsptcj7DrwTOVu1mVOM9KgAm0FhggQQ/view?usp=drivesdk,https://drive.google.com/file/d/1Yplw1IgW6mLwwKN6X7WebouQVuxbYS6W/view?usp=drivesdk,,pilarmandalaperkasa1@gmail.com,,,saiful.adin@sat.co.id,2026-04-27 15:04:58.186,nur.i.kristanto@sat.co.id,2026-04-28 10:26:29.148,,"20",Ruko,"234.15","345.44","222.59","202.71","134.33","41.72","574834610","574834610","638061300",,,,,,,,
2155,1407,Disetujui,,https://drive.google.com/file/d/1kyvwuu8HEqhKZ6Wa5E9tJF6gp2w54KOv/view?usp=drivesdk,https://drive.google.com/file/d/116kKYHmD1SC7fpr9GHtP36f_N1LsjI_s/view?usp=drivesdk,https://drive.google.com/file/d/1fwm1AYbsWsdawt6eLQvmF4oEtZvnc90v/view?usp=drivesdk,,pilarmandalaperkasa1@gmail.com,,,saiful.adin@sat.co.id,2026-04-27 08:47:47.239,nur.i.kristanto@sat.co.id,2026-04-27 08:54:25.186,,"20",Ruko,"234.15","345.44","222.59","202.71","134.33","41.72","26549600","26549600","29459400",,,,,,,,
2156,1408,Disetujui,,https://drive.google.com/file/d/19FoXIdbuIORFrTyxt37hHD_UoLNiGBEX/view?usp=drivesdk,https://drive.google.com/file/d/1hx7tYjWhU29--LjVBuZO_Abv_iaN-RqF/view?usp=drivesdk,https://drive.google.com/file/d/1GMMYvbcC_DD7evKiJiaGAnnF0vKT6LJu/view?usp=drivesdk,,m.tondang39@gmail.com,,,irvan.a.piansyah@sat.co.id,2026-04-27 10:53:33.572,joko.sutrisno@sat.co.id,2026-04-27 11:45:46.190,,"30",Non Ruko,"168.41","232.76","128.71","128.71","106.16","19.45","32547550","32547550","36119400",,,,,,,,
2157,1409,Disetujui,,https://drive.google.com/file/d/1z1TL9uToKHqdBSzzIyVkhzhUyAnFnrJn/view?usp=drivesdk,https://drive.google.com/file/d/1K1KZjzA2Xtw5l-hza315HRIHEeNhO9rT/view?usp=drivesdk,https://drive.google.com/file/d/1z_U0qtqqJeQR_4Xk2InZry4SuVSRCeJ5/view?usp=drivesdk,,firdahfhsy@gmail.com,,,siti.rohayani@sat.co.id,2026-04-21 14:44:34.841,dian.b.sukmansyah@sat.co.id,2026-04-21 14:58:37.772,,"30",Ruko,"262.3","273.95","23.3","37.6","110.3","72","110888310","110888310","123076800",,,,,,,,
2158,1410,Disetujui,,https://drive.google.com/file/d/1nNCRa9khBUVofuujyP2Cv5xEDh9ElrKe/view?usp=drivesdk,https://drive.google.com/file/d/1I63n91CIvarVGfrdDAiLYt_ZuV6jiilD/view?usp=drivesdk,https://drive.google.com/file/d/1LjvIvfH3HDWW-H250AG9pfVOybMVF-f8/view?usp=drivesdk,,baraboro.rubi@gmail.com,,,gempur.t.j.asworo@sat.co.id,2026-04-21 15:58:21.600,warid.i.susanto@sat.co.id,2026-04-22 07:50:57.527,,"30",Ruko,"379.95","403.16","46.43","46.43","125.18","50.32","631824019","631824019","701320200",,,,,,,,
2159,1411,Disetujui,,https://drive.google.com/file/d/1573nQFEwJAhQqYsmIsWDV7wiZ_AIoUNy/view?usp=drivesdk,https://drive.google.com/file/d/1joTdjtWu6nmyNeOa31h1j0MPYKIalwhC/view?usp=drivesdk,https://drive.google.com/file/d/1fxdP9mtoKtbcE8fF567pOTZwiVoPIjlC/view?usp=drivesdk,,resky_pratama99@yahoo.com,,,Munawir.andi@sat.co.id,2026-04-21 16:50:09.013,Anwar.fauzi@sat.co.id,2026-04-21 16:52:46.701,,"40",Non Ruko,"275.86","356.14","160.57","111.24","134.38","53.04","10101050","10101050","11211000",,,,,,,,
2160,1412,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1YbjJL3QrxeFe3Kp_W2leQ1vedn798l0z/view?usp=drivesdk,https://drive.google.com/file/d/1sfwez1ahEbpGPrWi4HG0TqczpIh1TAHf/view?usp=drivesdk,https://drive.google.com/file/d/1xxJg457LKE4kiN9HlnqY-ndThCoNd9_z/view?usp=drivesdk,,wedyakarya.malang@gmail.com,,,,,,,,,,"272.86","346.69","147.65","121.93","136.09","48.92","216055110","216055110","239815500",,,,,,,,
2161,1413,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1a5rkMypG9Lu4mx9RuTsdeHv9kqDWURjz/view?usp=drivesdk,https://drive.google.com/file/d/1MBOvZCROfv4Oc2gmCLPqH6UFeUsM_fWn/view?usp=drivesdk,https://drive.google.com/file/d/1bLw2Zazjq6TakZOvTSDaNc13tfDLz3ZB/view?usp=drivesdk,,cahayafiratama29@gmail.com,,,,,,,,"40",Non Ruko,"239.52","310.41","141.78","123.32","105.19","35.31","27817350","27817350","30869100",,,,,,,,
2162,1414,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1i_CdEqaYIqOPup3fF9xzgmzxkO5reRZH/view?usp=drivesdk,https://drive.google.com/file/d/1lrv2DgCbz8_HTvpKWsnqjuBy1ZF2nP0K/view?usp=drivesdk,https://drive.google.com/file/d/1B7AK2WXySb4Yr-1fjEft1rGCSby-Tfbl/view?usp=drivesdk,,cv.puspajaya@yahoo.co.id,,,,,,,,"35",Non Ruko,"236.72","282.02","90.6","72.27","126.45","42.89","23819500","23819500","26429100",,,,,,,,
2163,1415,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1uW_X-lJM-LSsAR5_uPaJ0RYuMc74IFJo/view?usp=drivesdk,https://drive.google.com/file/d/1RE5S_ezxqnWtCGTFf2pWZLbcsX8EwV0_/view?usp=drivesdk,https://drive.google.com/file/d/1dFa0rO_qeHmbFBc7sKZFkcdoeS4RUDG2/view?usp=drivesdk,,cv.puspajaya@yahoo.co.id,,,,,,,,"35",Non Ruko,"236.72","282.02","90.6","72.27","126.45","42.89","223907525","223907525","248529000",,,,,,,,
2164,1416,Disetujui,,https://drive.google.com/file/d/1SYfIT_uG0pSRkN16D-PY8n1fcStGD_ld/view?usp=drivesdk,https://drive.google.com/file/d/1ckfB5X1ftJKJTIUQcrt-CGQnbdjQq6-O/view?usp=drivesdk,https://drive.google.com/file/d/18fauvEKtXmZDzg7szo3GqGu5uzYDOZtz/view?usp=drivesdk,,resky_pratama99@yahoo.com,,,Munawir.andi@sat.co.id,2026-04-22 13:43:44.036,Anwar.fauzi@sat.co.id,2026-04-24 10:24:02.190,,"40",Non Ruko,"275.86","356.14","160.57","111.24","134.38","53.04","28815416","28815416","31979100",,,,,,,,
2165,1417,Disetujui,,https://drive.google.com/file/d/1lMbDw1XZs9q92V-ErRpl5KgxCCm41R1L/view?usp=drivesdk,https://drive.google.com/file/d/1xyDQ5hyutbQwW4BNSJeEwVWs4ozvvnBn/view?usp=drivesdk,https://drive.google.com/file/d/1UoUtxcArgU1jugI7oOCg0XS_VePGjp59/view?usp=drivesdk,,obakontraktor@gmail.com,,,chairul.komarullah@sat.co.id,2026-04-27 05:59:59.079,firman.soleh@sat.co.id,2026-04-27 07:45:02.572,,"30",Ruko,"332.1","456.5","248.79","79.2","112.3","47.65","600244065","600244065","666266400",,,,,,,,
2166,1418,Disetujui,,https://drive.google.com/file/d/1v1dwQjsMlO6UcpRJRMvotDhBQ7uFRL-J/view?usp=drivesdk,https://drive.google.com/file/d/1WoE0hTIzhZU-fFoZo6-JnPzrmvSw8Tbo/view?usp=drivesdk,https://drive.google.com/file/d/1HxEANUqMvTG25qIT7VEJkTOhBqi89iHt/view?usp=drivesdk,,cvmutiarabirojasa11@gmail.com,,,nurul.a.purba@sat.co.id,2026-04-23 08:15:33.456,budi.kuswanto@sat.co.id,2026-04-23 08:24:32.622,,"20",Ruko,"249.82","409","318.35","76.36","116.1","43.35","9175750","9175750","10178700",,,,,,,,
2167,1419,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1S8QqRuhQ_abAybtkJUkorM2z9pp__jgz/view?usp=drivesdk,https://drive.google.com/file/d/1JRG6fEGhNAtEy1orirOX-sXnoVDkOGz0/view?usp=drivesdk,https://drive.google.com/file/d/1MrC0tX2AhJEJ3xyvo9jHPgpgoB4_M5Sy/view?usp=drivesdk,,cv.puspajaya@yahoo.co.id,,,,,,,,"35",Non Ruko,"279.09","294.1","30.03","153.26","134.08","51.93","0","0","0",,,,,,,,
2168,1420,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1-FzSeQg9IMaKzlN_je9j1o_0pHFcTTsX/view?usp=drivesdk,https://drive.google.com/file/d/15--vDyQ3kRZMvJwWD7M9LWtRwPR7vRpv/view?usp=drivesdk,https://drive.google.com/file/d/1YQ7jgZIkayoUudiaTHdmtkSDVvmJOGXE/view?usp=drivesdk,,cv.puspajaya@yahoo.co.id,,,,,,,,"35",Non Ruko,"279.09","294.1","30.03","153.26","134.08","51.93","475314255","475314255","527594100",,,,,,,,
2169,1421,Disetujui,,https://drive.google.com/file/d/18pE5NE1cr79eidDHTGw6Ym-nbD2JmGvy/view?usp=drivesdk,https://drive.google.com/file/d/1KUEp9m2cLi8qOdouxZ9igFFbpfCbZllr/view?usp=drivesdk,https://drive.google.com/file/d/15cnyg3R6Y2nqwQ70gtxjpg8mMgxXpF_y/view?usp=drivesdk,,obakontraktor@gmail.com,,,chairul.komarullah@sat.co.id,2026-04-22 18:11:43.642,firman.soleh@sat.co.id,2026-04-27 09:01:21.680,,"30",Ruko,"332.1","456.5","248.79","79.2","112.3","47.65","27435040","27435040","30447300",,,,,,,,
2170,1422,Disetujui,,https://drive.google.com/file/d/1785JnISiWi4oqT8VK3yCPETY5LxyuszS/view?usp=drivesdk,https://drive.google.com/file/d/1z-W1iDIzuerAtbZZCmh0aPX0eoy2ifc7/view?usp=drivesdk,https://drive.google.com/file/d/17fb8rTz9fSb2ANejP_KviOic6_Vt1L-b/view?usp=drivesdk,,garudamaspermata@gmail.com,,,eryanto.eman@sat.co.id,2026-04-22 17:23:54.812,fatchur.rachman@sat.co.id,2026-04-22 17:40:46.953,,"30",Non Ruko,"218.79","280.06","122.54","110.32","125.69","26.18","30294180","30294180","33621900",,,,,,,,
2172,1424,Disetujui,,https://drive.google.com/file/d/1RdzapiARJb2xz9YS2odL68Y8J_Lbi-RI/view?usp=drivesdk,https://drive.google.com/file/d/1fd4hSiW_a9Dp_nPIFvNZz3hsxAdn1T21/view?usp=drivesdk,https://drive.google.com/file/d/1gH843jqfezqxKRZM1TW0-ED7rcd3nGid/view?usp=drivesdk,,cv.adimas@yahoo.co.id,,,eryanto.eman@sat.co.id,2026-04-22 17:30:47.860,fatchur.rachman@sat.co.id,2026-04-22 17:44:50.382,,"48",Non Ruko,"252.72","343.36","181.27","143.3","129.01","44.53","457419210","457419210","507725100",,,,,,,,
2173,1425,Disetujui,,https://drive.google.com/file/d/1lM7HptxLSHgt7TFtfFQ-xCZziMFSetrl/view?usp=drivesdk,https://drive.google.com/file/d/1Kzb1pfipELFF_4gr9UfE486Zi_FyDmFw/view?usp=drivesdk,https://drive.google.com/file/d/1YNw_AjuNzcaKoDkvEPLV_D_I7QQvWMZ-/view?usp=drivesdk,,evlogia11.jy@gmail.com,,,iwayan.m.weda@sat.co.id,2026-04-23 05:45:53.933,khanifudin.bila@sat.co.id,2026-04-23 06:42:06.853,,"40",Non Ruko,"242.03","321.76","159.46","107.36","120.81","41.07","552370990","552370990","613130700",,,,,,,,
2174,1426,Disetujui,,https://drive.google.com/file/d/1yvwokG_UNR_T9kJGqwjiCniBIMib4K1O/view?usp=drivesdk,https://drive.google.com/file/d/174Uu_cNrZyH9h7r2OPLhdz_T7Hp51-sd/view?usp=drivesdk,https://drive.google.com/file/d/1U34Uj2kRgFdi5ocUFiayR-mn3tKF-7tm/view?usp=drivesdk,,evlogia11.jy@gmail.com,,,iwayan.m.weda@sat.co.id,2026-04-23 05:46:33.042,khanifudin.bila@sat.co.id,2026-04-23 06:41:07.469,,"40",Non Ruko,"24203","321.5","15946","10736","12081","4107","28070470","28070470","31157700",,,,,,,,
2175,1427,Disetujui,,https://drive.google.com/file/d/1uhq7U3FK7h6IffZqQhVWdkkU7ID3M73R/view?usp=drivesdk,https://drive.google.com/file/d/1KRmpZJEajgwyP4sYCMVIj5BZwEbnVTdc/view?usp=drivesdk,https://drive.google.com/file/d/1N83O5g7at0hXYzM7IdoLHgz6GNXXYdZC/view?usp=drivesdk,,m.tondang39@gmail.com,,,irvan.a.piansyah@sat.co.id,2026-04-27 11:04:59.876,joko.sutrisno@sat.co.id,2026-04-27 11:47:27.383,,"30",Non Ruko,"168.41","219.99","103.16","128.71","106.16","19.45","5503000","5503000","6105000",,,,,,,,
2176,1428,Disetujui,,https://drive.google.com/file/d/1NxXJcaI2XNKoZxT9InKJ_LSJNKhaKRJM/view?usp=drivesdk,https://drive.google.com/file/d/1tUr8iYFu6tW9qRhjZZIbvToNMEIz5cs0/view?usp=drivesdk,https://drive.google.com/file/d/10GT9XMKCoxfNdKjaUYvwS3m6dtQR_lFy/view?usp=drivesdk,,kusnadi758019@gmail.com,,,Munawir.andi@sat.co.id,2026-04-24 08:58:03.444,Anwar.fauzi@sat.co.id,2026-04-24 09:00:39.749,,"30",Ruko,"302.84","407.11","208.54","171.65","129.93","42.34","26855200","26855200","29803500",,,,,,,,
2177,1429,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1Az-i4UQINfB7S7lLtd8oRwhH9kFvG_NO/view?usp=drivesdk,https://drive.google.com/file/d/1HCXNLLM2l5_p17DAgiFP7TKqAN8GE22O/view?usp=drivesdk,https://drive.google.com/file/d/1Iu6li_WQVaAz9WpcAFT7-tL2VGA_gxD0/view?usp=drivesdk,,cvmutiarabirojasa11@gmail.com,,,,,,,,"35",Ruko,"268.72","362.6","187.75","54.89","176.87","45.74","27154180","27154180","30136500",,,,,,,,
2180,1432,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1nMhLjMtwAKeeEjvDmct5ZBbBKUAJDAQ5/view?usp=drivesdk,https://drive.google.com/file/d/1PgALwabzfcV3cR5kRbOLcHX8-U0Yk2F1/view?usp=drivesdk,https://drive.google.com/file/d/1pSrgwIw221WTLpMIxf-tKox53e8oTL7d/view?usp=drivesdk,,kpm.an@yahoo.co.id,,,lukman.suprayitno@sat.co.id,2026-04-24 10:56:59.263,,,,"20",Ruko,"231.21","231.21","0","82.08","85.92","39.05","26756275","26756275","29692500",,,,,,,,
2181,1433,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1MtA6cm_4-mdSEJ_SmbF9yygX12xWLrCT/view?usp=drivesdk,https://drive.google.com/file/d/1tPtqHGpdCXgkhDPOOsh-z3vs9syY8QB0/view?usp=drivesdk,https://drive.google.com/file/d/1J_KupQI_o7i3-_HP_x5n6ejEu3FuT78Y/view?usp=drivesdk,,hendrikotobing@gmail.com,,,nurul.a.purba@sat.co.id,2026-04-23 16:29:58.734,,,BUKAN RENOVASI,"30",Ruko,"41952","578.5","31920","22536","18090","4576","120717385","120717385","133988100",,,,,,,,
2182,1434,Disetujui,,https://drive.google.com/file/d/1Y2r1734H-KCnsM7QEk5jxDYDd4mFoZDu/view?usp=drivesdk,https://drive.google.com/file/d/1qMhCYjQ9PqYirPvOlHCGKWZj55Nkde2F/view?usp=drivesdk,https://drive.google.com/file/d/1AHz0K8ambL0XsVDEFrTMCV4I4KX1M5y8/view?usp=drivesdk,,abadi.teknik11@yahoo.com,,,sukriadi.syamsuddin@sat.co.id,2026-04-24 16:05:17.359,firman.hakim@sat.co.id,2026-04-24 17:45:13.077,,"40",Non Ruko,"235.06","285.73","101.34","87.07","122.31","39.73","26005105","26005105","28860000",,,,,,,,
2183,1435,Disetujui,,https://drive.google.com/file/d/1f1wK1p9Xuy0vy41sfkfvGPmImd_MDCmE/view?usp=drivesdk,https://drive.google.com/file/d/1yKzqGzxsbUMPcPfrqNM96nRQ4KIsbBku/view?usp=drivesdk,https://drive.google.com/file/d/11Vso-PKUKeE2AavDv6t1O2j-fnKAN_ul/view?usp=drivesdk,,hendrikotobing@gmail.com,,,nurul.a.purba@sat.co.id,2026-04-24 17:20:56.627,budi.kuswanto@sat.co.id,2026-04-27 10:04:44.548,,"30",Ruko,"41952","578.5","31920","22536","18090","4576","34223000","34223000","37984200",,,,,,,,
2184,1436,Disetujui,,https://drive.google.com/file/d/1tCOqmFwcnI2fUFnsgn-zkP675SUA-Lma/view?usp=drivesdk,https://drive.google.com/file/d/1o6JfLgolY9Z2tr6lNmyAfUhFJtUkpbCc/view?usp=drivesdk,https://drive.google.com/file/d/1GV3BFDWRQp1YatQLy8gsULY6OOURfoHH/view?usp=drivesdk,,pttunasberkatsentosa@gmail.com,,,Deden.Kurniawan@sat.co.id,2026-04-24 16:45:17.412,teguh.santoso@sat.co.id,2026-04-24 16:46:20.214,,"30",Non Ruko,"204.9","247.25","84.7","49.25","119.5","25.5","287541060","287541060","319169400",,,,,,,,
2178,1430,Ditolak oleh Koordinator,,https://drive.google.com/file/d/10knzNAlo6BcV5yTub4oLDVAjOg1D_Nub/view?usp=drivesdk,https://drive.google.com/file/d/16kx9so6iVo1W8uYIMtcMR51__Z3hC0PN/view?usp=drivesdk,https://drive.google.com/file/d/1N7LLBWiU4uBdOnTnxEDp21A-09U8jKsa/view?usp=drivesdk,,cpsm2013@gmail.com,,,,,,,,"30",Ruko,"349.99","392.25","84.53","0","116.2","37.43","699688445","699688445","776644800",,,,,,,,
2186,1438,Disetujui,,https://drive.google.com/file/d/1BLqsMcEcRDvOlvUEM0yO85t4Jbe_hfmH/view?usp=drivesdk,https://drive.google.com/file/d/1s6m16rjhkQG3Cin1LXMAmB7MfGh3-i_U/view?usp=drivesdk,https://drive.google.com/file/d/1y-ZIM2DPv0DvnUSmPuHwlmKmrpInVrwt/view?usp=drivesdk,,pttunasberkatsentosa@gmail.com,,,Deden.Kurniawan@sat.co.id,2026-04-24 13:50:49.584,teguh.santoso@sat.co.id,2026-04-24 16:47:12.050,,"30",Non Ruko,"204.9","247.25","84.7","49.25","119.5","25.5","21649400","21649400","24020400",,,,,,,,
2187,1439,Ditolak oleh Koordinator,,https://drive.google.com/file/d/1ggylQhD9zcpHrlz5ac6wqhPdihcXvI80/view?usp=drivesdk,https://drive.google.com/file/d/1vZuChfVyCNxGse1kmpanAcZJGOI09-UF/view?usp=drivesdk,https://drive.google.com/file/d/1SnnkkTJfIwXJKyQ_n53buWH81MPsCfhS/view?usp=drivesdk,,garudamaspermata@gmail.com,,,eryanto.eman@sat.co.id,2026-04-27 09:12:24.923,,,penginputan kode uloc salah,"30",Non Ruko,"228","298.02","140.04","115.8","124.63","31.62","203118117","203118117","225452100",,,,,,,,
2188,1440,Disetujui,,https://drive.google.com/file/d/1QVQalqdApcUXR2pxA_DGVrnOGcsB3PIu/view?usp=drivesdk,https://drive.google.com/file/d/1WZpITW_vHRr7_yROtk_91GaXL6Gcmzvz/view?usp=drivesdk,https://drive.google.com/file/d/10qTYinldRdI6xnm1e41-1p_HrjBVNCtQ/view?usp=drivesdk,,cvkridaarti@gmail.com,,,ahmad.s.saputra@sat.co.id,2026-04-24 17:23:24.359,chirwan.juliansyah@sat.co.id,2026-04-27 13:30:21.227,,"30",Ruko,"354.62","462.56","215.88","71.95","129.75","149.75","645292794","645292794","716271900",,,,,,,,
2189,1441,Disetujui,,https://drive.google.com/file/d/1HVgEAr47SmAdjJwsVIwehIQC5-j1_H7y/view?usp=drivesdk,https://drive.google.com/file/d/1OElUcNuVIbqdK52IWn2EkT9zMVrHH6It/view?usp=drivesdk,https://drive.google.com/file/d/1aBhGRGlfGDr7AYdwkBGeELR5ZKGAQYVz/view?usp=drivesdk,,cvkridaarti@gmail.com,,,ahmad.s.saputra@sat.co.id,2026-04-24 19:08:17.864,chirwan.juliansyah@sat.co.id,2026-04-27 13:31:34.648,,"30",Ruko,"354.62","462.56","215.88","71.95","129.75","149.75","203118117","203118117","225452100",,,,,,,,
2190,1442,Disetujui,,https://drive.google.com/file/d/1oU4g6dW2tCCrBylw7HPP2S-4Z1DjVjpl/view?usp=drivesdk,https://drive.google.com/file/d/1RotXU0UyQOG6q9tpwDpHU2nT5YhgxeHU/view?usp=drivesdk,https://drive.google.com/file/d/1L9FEZMYp_QPv0qjOCiTBgH0ntRvrlUjF/view?usp=drivesdk,,hendrikotobing@gmail.com,,,nurul.a.purba@sat.co.id,2026-04-24 18:26:57.143,budi.kuswanto@sat.co.id,2026-04-24 18:28:38.622,,"30",Ruko,"419.52","579.12","319.2","225.36","180.9","45.76","176447569","176447569","195848400",,,,,,,,
2191,1443,Ditolak oleh Koordinator,,https://drive.google.com/file/d/17716OAQhpLVzeJK4dEkxFTaKCwKdidFA/view?usp=drivesdk,https://drive.google.com/file/d/1mM_jOqIffqV6gEVryunr1wwGwHHDVG2s/view?usp=drivesdk,https://drive.google.com/file/d/1JrcsNd1WQ_d4qETNIEvvTztrIoML9A_e/view?usp=drivesdk,,cvmutiarabirojasa11@gmail.com,,,,,,,,"35",Ruko,"232.56","322.03","178.94","56","164.62","56.87","27076480","27076480","30047700",,,,,,,,
2192,1444,Disetujui,,https://drive.google.com/file/d/1uEFWJI4Z3mSdsriJ_D4tU71KB5fsO2i3/view?usp=drivesdk,https://drive.google.com/file/d/1B0zE0EG4UoOvruVsfapHudjvAKLSRVUC/view?usp=drivesdk,https://drive.google.com/file/d/1KTerNHK7CK_2P1LbeHP_TmzwELUShsn-/view?usp=drivesdk,,imaesaroh08@gmail.com,,,panji.j.seta@sat.co.id,2026-04-28 10:03:55.482,eko.aprianto@sat.co.id,2026-04-28 11:06:53.948,,"30",Non Ruko,"277.53","338.25","121.44","132.55","146.83","42.19","14421000","14421000","16006200",,,,,,,,
2196,1448,Disetujui,,https://drive.google.com/file/d/1uTr_uEMI0ztdzCX_51e-ohgO6ptHoe3X/view?usp=drivesdk,https://drive.google.com/file/d/1HrkAd9qW9uezypEnsXpdxn-iMGeJ1acy/view?usp=drivesdk,https://drive.google.com/file/d/1JLkUeX0Mko6kl6taUce17kXubaXSnghk/view?usp=drivesdk,,nagabaru2006@gmail.com,,,ahmad.s.saputra@sat.co.id,2026-04-28 10:53:10.693,chirwan.juliansyah@sat.co.id,2026-04-28 11:22:15.781,,"48",Non Ruko,"218.97","302.29","166.64","157.94","121.65","50.01","26890500","26890500","29847900",,,,,,,,
